app_id,label
com.outfit7.mytalkingangelafree,legitimate
com.blockpuzzle.jewel.diamond,legitimate
com.bandagames.mpuzzle.gp,legitimate
com.playgendary.tom,legitimate
breastenlarger.bodyeditor.photoeditor,legitimate
com.games.webmaster,legitimate
com.eryodsoft.android.cards.rummy.lite,legitimate
com.peoplefun.bricksnballs,legitimate
com.memeandsticker.textsticker,legitimate
com.magic.music.tiles.game,legitimate
com.moslay,legitimate
radio.bulgaria.play.online.free,legitimate
com.meteoblue.droid,legitimate
com.Meteosolutions.Meteo3b,legitimate
com.takeoffbolts.screw.puzzle,legitimate
it.ideasolutions.amerigo,legitimate
com.mi.android.globalminusscreen,legitimate
6498883328,legitimate
puzzle.yarn.fever.unravel.puzzle,legitimate
com.bricks.legend,legitimate
applock.lockapps.fingerprint.password.lockit,legitimate
com.zynga.words3,legitimate
net.wyvernware.whosthealien,legitimate
com.redcat.hypermarket,legitimate
com.miui.player,legitimate
com.casualino.bgbelot,legitimate
com.unravel.yarn.screw.puzzle,legitimate
1496354836,legitimate
com.read.goodnovel,legitimate
com.promiflash.androidapp,legitimate
com.exovoid.weather.app,legitimate
com.inmobi.weather,legitimate
io.supercent.prison,legitimate
com.playstrom.dop2,legitimate
com.playstrom.dop4,legitimate
com.outfit7.mytalkingtomfriends2,legitimate
com.grus.dress.room.doll.fashion,legitimate
com.cratergam.ranch,legitimate
com.rovio.angrybirdsfriends,legitimate
com.clarkstudio.an.gs3d,legitimate
com.cookapps.bubblecoco,legitimate
de.radio.android,legitimate
com.digidust.elokence.akinator.freemium,legitimate
com.htt.alpha.shooter.fps,legitimate
com.game.pisti,legitimate
com.easybrain.solitaire.klondike.free,legitimate
com.corporate.novelstories,legitimate
com.severex.cross.word.puzzle.logic,legitimate
com.kayac.level_up_number,legitimate
at.ner.SolitaireSpider,legitimate
dreamtile.triple.match.game,legitimate
com.animal.drop.merge.puzzle,legitimate
com.puzzle.fun.free.matching3d,legitimate
382233851,legitimate
com.h8games.mixsticks,legitimate
311785642,legitimate
com.orange.mail.fr,legitimate
com.heartminder.bloodpressure.bodyhealth,legitimate
com.cassette.aquapark,legitimate
com.n3twork.tetris,legitimate
com.orbitalknight.ridiculousfreekick,legitimate
com.tumblr,legitimate
com.bbg.car.wash.repair.garage.games,legitimate
com.zuuks.bus.simulator.ultimate,legitimate
com.resultadosfutbol.mobile,legitimate
com.firsttouchgames.story,legitimate
com.antivirus,legitimate
1423046460,legitimate
1660171117,legitimate
co.brainly,legitimate
com.triple.match3d.family,legitimate
linkdesks.block.puzzle.classic.puzzlegames,legitimate
in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,legitimate
com.widgetable.theme.android,legitimate
com.inspiredsquare.blocks,legitimate
video.downloader.videodownloader,legitimate
com.yunyi.smartcamera,legitimate
org.yoki.android.buienalarm,legitimate
com.supersort.matching.goods.triple.puzzle,legitimate
com.ig.coffee.rush,legitimate
1141379201,legitimate
com.dencreak.dlcalculator,legitimate
com.heartrate.bloodpressure.vitalsigns,legitimate
com.fit.blockpuzzle3D.color.blast.jam,legitimate
com.wordgame.wordconnect.fr,legitimate
and.lihuhu.tiletriple3d,legitimate
com.Steal.Braingod,legitimate
367623543,legitimate
1579215073,legitimate
music.musicplayer,legitimate
375173494,legitimate
com.nefisyemektarifleri.android,legitimate
com.pilav.kismet,legitimate
com.w.play.security2.simulationgame,legitimate
com.easybrain.killer.sudoku.free,legitimate
1190849728,legitimate
sonic.bubbleshoot.classic,legitimate
jp.co.dwango.HcgDW007SandwichRun,legitimate
classic.relax.happy.color.by.number.game,legitimate
com.fpl.relaxing.pop,legitimate
com.linecorp.b612.android,legitimate
com.autoscout24,legitimate
game.bubble.shooter.dragon.pop,legitimate
com.merge.art.canvas,legitimate
com.fingersoft.hcr2,legitimate
300048137,legitimate
co.tamatem.vipbaloot,legitimate
com.ants360.yicamera.international,legitimate
com.gjg.colorfill3d,legitimate
line.color.adventure,legitimate
com.GybeGames.FillTheFridgeTest,legitimate
com.netshort.abroad,legitimate
com.playstrom.my.sticker.room,legitimate
com.linkdesks.jewellegend,legitimate
com.color.block.jam,legitimate
lequipe.fr,legitimate
